"Air4casts Terminal Forecasts Download"
"Terminal  Country Multi Selector"
"
"
02/12/24
"
"
"International = 3, Domestic = 4, Total = 5"
"
"
Australia
"2038, 2040"
"PAX 000"
"
"
"
"
"'Townsville' : TSV"
"Terminal Code",Year,Month,"Data No","Pax 000"
SYD1,2040,Jun,4,10.380
SYD2,2040,Jun,5,1572.793
SYD2,2040,Jun,4,1572.793
SYD3,2040,Jun,4,1051.163
SYD3,2040,Jun,5,1051.163
SYD1,2040,Jul,5,1843.460
SYD1,2040,Jul,4,11.950
SYD1,2040,Jul,3,1831.510
SYD2,2040,Jul,5,1785.212
SYD2,2040,Jul,4,1785.212
SYD3,2040,Jul,5,1197.933
SYD3,2040,Jul,4,1197.933
SYD1,2040,Aug,4,11.383
SYD1,2040,Aug,3,1732.364
SYD1,2040,Aug,5,1743.747
SYD2,2040,Aug,5,1717.423
SYD2,2040,Aug,4,1717.423
SYD3,2040,Aug,5,1147.825
SYD3,2040,Aug,4,1147.825
SYD1,2040,Sep,3,1718.902
SYD1,2040,Sep,5,1730.449
SYD1,2040,Sep,4,11.547
SYD2,2040,Sep,5,1726.673
SYD2,2040,Sep,4,1726.673
SYD3,2040,Sep,4,1121.197
SYD3,2040,Sep,5,1121.197
SYD1,2040,Oct,5,1814.476
SYD1,2040,Oct,4,12.447
SYD1,2040,Oct,3,1802.029
SYD2,2040,Oct,5,1918.347
SYD2,2040,Oct,4,1918.347
SYD3,2040,Oct,5,1244.142
SYD3,2040,Oct,4,1244.142
SYD1,2040,Nov,4,11.858
SYD1,2040,Nov,3,1704.715
SYD1,2040,Nov,5,1716.573
SYD2,2040,Nov,5,1775.235
SYD2,2040,Nov,4,1775.235
SYD3,2040,Nov,5,1180.514
SYD3,2040,Nov,4,1180.514
SYD1,2040,Dec,3,2003.485
SYD1,2040,Dec,5,2015.073
SYD1,2040,Dec,4,11.588
SYD2,2040,Dec,5,1738.345
SYD2,2040,Dec,4,1738.345
SYD3,2040,Dec,4,1178.156
SYD3,2040,Dec,5,1178.156
"
"
"
"
"
"
"'Perth' : PER"
"Terminal Code",Year,Month,"Data No","Pax 000"
PER1,2038,Jan,5,850.960
PER1,2038,Jan,4,446.208
PER1,2038,Jan,3,404.752
PER2,2038,Jan,5,40.178
PER2,2038,Jan,4,34.172
PER2,2038,Jan,3,6.006
PER3,2038,Jan,4,141.769
PER3,2038,Jan,5,141.769
PER4,2038,Jan,5,974.878
PER4,2038,Jan,4,945.311
PER4,2038,Jan,3,29.567
PER1,2038,Feb,5,680.248
PER1,2038,Feb,4,368.490
PER1,2038,Feb,3,311.758
PER2,2038,Feb,4,28.108
PER2,2038,Feb,3,4.894
PER2,2038,Feb,5,33.002
PER3,2038,Feb,5,114.409
PER3,2038,Feb,4,114.409
PER4,2038,Feb,5,777.151
PER4,2038,Feb,4,754.560
PER4,2038,Feb,3,22.591
PER1,2038,Mar,4,409.158
PER1,2038,Mar,3,321.602
PER1,2038,Mar,5,730.760
PER2,2038,Mar,3,4.841
PER2,2038,Mar,5,36.425
PER2,2038,Mar,4,31.584
PER3,2038,Mar,5,131.164
PER3,2038,Mar,4,131.164
PER4,2038,Mar,4,848.747
PER4,2038,Mar,3,23.285
PER4,2038,Mar,5,872.032
PER1,2038,Apr,5,765.417
PER1,2038,Apr,4,417.675
PER1,2038,Apr,3,347.742
PER2,2038,Apr,5,37.136
PER2,2038,Apr,4,31.953
PER2,2038,Apr,3,5.183
PER3,2038,Apr,4,133.627
PER3,2038,Apr,5,133.627
PER4,2038,Apr,5,884.345
PER4,2038,Apr,4,859.467
PER4,2038,Apr,3,24.878
PER1,2038,May,5,728.877
PER1,2038,May,4,417.415
PER1,2038,May,3,311.462
PER2,2038,May,4,32.350
PER2,2038,May,3,4.837
PER2,2038,May,5,37.187
PER3,2038,May,5,135.820
PER3,2038,May,4,135.820
PER4,2038,May,5,925.535
PER4,2038,May,4,902.040
PER4,2038,May,3,23.495
PER1,2038,Jun,4,384.850
PER1,2038,Jun,3,338.385
PER1,2038,Jun,5,723.235
PER2,2038,Jun,3,5.175
PER2,2038,Jun,5,34.912
PER2,2038,Jun,4,29.737
PER3,2038,Jun,5,122.158
PER3,2038,Jun,4,122.158
PER4,2038,Jun,4,784.990
PER4,2038,Jun,3,24.596
PER4,2038,Jun,5,809.586
PER1,2038,Jul,5,848.184
PER1,2038,Jul,4,467.723
PER1,2038,Jul,3,380.461
PER2,2038,Jul,5,41.197
PER2,2038,Jul,4,35.465
PER2,2038,Jul,3,5.732
PER3,2038,Jul,4,146.989
PER3,2038,Jul,5,146.989
PER4,2038,Jul,5,1017.647
PER4,2038,Jul,4,989.909
PER4,2038,Jul,3,27.738
PER1,2038,Aug,5,789.004
PER1,2038,Aug,4,434.841
PER1,2038,Aug,3,354.163
PER2,2038,Aug,4,32.800
PER2,2038,Aug,3,5.347
PER2,2038,Aug,5,38.147
PER3,2038,Aug,5,135.535
PER3,2038,Aug,4,135.535
PER4,2038,Aug,5,956.419
PER4,2038,Aug,4,930.365
PER4,2038,Aug,3,26.054
PER1,2038,Sep,3,363.167
PER1,2038,Sep,5,817.736
PER1,2038,Sep,4,454.569
PER2,2038,Sep,5,40.410
PER2,2038,Sep,4,34.743
PER2,2038,Sep,3,5.667
PER3,2038,Sep,5,141.704
PER3,2038,Sep,4,141.704
PER4,2038,Sep,3,26.316
PER4,2038,Sep,5,978.911
PER4,2038,Sep,4,952.595
PER1,2038,Oct,5,862.216
PER1,2038,Oct,4,491.515
PER1,2038,Oct,3,370.701
PER2,2038,Oct,5,42.627
PER2,2038,Oct,4,37.002
PER2,2038,Oct,3,5.625
PER3,2038,Oct,4,154.765
PER3,2038,Oct,5,154.765
PER4,2038,Oct,5,1058.287
PER4,2038,Oct,4,1031.021
PER4,2038,Oct,3,27.266
PER1,2038,Nov,5,784.311
PER1,2038,Nov,4,434.392
PER1,2038,Nov,3,349.919
PER2,2038,Nov,4,34.690
PER2,2038,Nov,3,5.396
PER2,2038,Nov,5,40.086
PER3,2038,Nov,5,143.493
PER3,2038,Nov,4,143.493
PER4,2038,Nov,5,972.234
PER4,2038,Nov,4,946.463
PER4,2038,Nov,3,25.771
PER1,2038,Dec,3,416.300
PER1,2038,Dec,5,882.150
PER1,2038,Dec,4,465.850
PER2,2038,Dec,5,41.611
PER2,2038,Dec,4,35.388
PER2,2038,Dec,3,6.223
PER3,2038,Dec,5,145.489
PER3,2038,Dec,4,145.489
PER4,2038,Dec,3,30.079
PER4,2038,Dec,5,997.441
PER4,2038,Dec,4,967.362
PER1,2040,Jan,5,899.001
PER1,2040,Jan,4,492.489
PER1,2040,Jan,3,406.512
PER2,2040,Jan,5,41.593
PER2,2040,Jan,4,35.369
PER2,2040,Jan,3,6.224
PER3,2040,Jan,4,151.531
PER3,2040,Jan,5,151.531
PER4,2040,Jan,5,1009.740
PER4,2040,Jan,4,979.504
PER4,2040,Jan,3,30.236
PER1,2040,Feb,5,704.314
PER1,2040,Feb,4,391.038
PER1,2040,Feb,3,313.276
PER2,2040,Feb,4,27.971
PER2,2040,Feb,3,4.844
PER2,2040,Feb,5,32.815
